loss,val_loss
0.027871199,0.01580652
0.026348472,0.014564852
0.026151614,0.018098323
0.02684905,0.01347653
0.026525484,0.014708193
0.026854793,0.014427328
0.027419386,0.014890749
0.026479613,0.014559401
0.025990445,0.016656905
0.025722204,0.016568927
0.02541353,0.013900424
0.026642675,0.013619308
0.025822973,0.013111967
0.025647048,0.014871059
0.026039166,0.015268679
0.025951469,0.014251449
0.028748874,0.023985483
0.028652687,0.011662462
0.028061161,0.014366047
0.026538411,0.015759232
0.026317274,0.018388262
0.026944311,0.017806944
0.027348835,0.017709529
0.025911428,0.015810287
0.025643438,0.015714731
0.025270168,0.01884483
0.026356049,0.016536606
0.026271256,0.02051826
0.027325839,0.017562674
0.026316341,0.016660489
0.025534999,0.019569252
0.026006976,0.016635794
0.02541882,0.020101955
0.025959801,0.01479853
0.025538255,0.019877272
0.028283952,0.020878578
0.02629428,0.015731227
0.025485851,0.018963136
0.027140073,0.015293706
0.025628114,0.014309929
0.025379747,0.01717647
0.026342908,0.017040819
0.02698794,0.018363779
0.025713293,0.01528086
0.025906136,0.016689615
0.024713378,0.015231185
0.024809035,0.015377904
0.024810014,0.014653632
0.024938306,0.017236318
0.025005912,0.014973057
0.025192443,0.0176838
0.025304021,0.015265328
0.025548417,0.016016925
0.026553066,0.016630962
0.026226256,0.016996084
0.024610078,0.01636697
0.024383135,0.014753611
0.025330244,0.014814451
0.025340043,0.015751556
0.024896704,0.015038998
0.024669118,0.016150286
0.02567572,0.017045926
0.025865003,0.016466567
0.024837589,0.014507134
0.024706405,0.013610071
0.025214763,0.015095495
0.025268642,0.013224688
0.025195992,0.014756443
0.027082775,0.015265166
0.027232908,0.014249241
0.026971178,0.0177607
0.026609384,0.015692817
0.025082884,0.014962705
0.025443824,0.022360373
0.027577702,0.019099571
0.026823213,0.01372959
0.025696088,0.017057957
0.025231015,0.014911558
0.025323862,0.016587541
0.025512248,0.018955551
0.025195228,0.01565947
0.025944326,0.017001936
0.026073271,0.016230132
0.024624495,0.014567727
0.025049595,0.015617046
0.025054658,0.012259901
0.024485935,0.016360553
0.025116831,0.013954273
0.028907437,0.016640747
0.028622745,0.018180475
0.025273707,0.01753277
0.025651852,0.016079295
0.025512422,0.014773031
0.024670288,0.014896233
0.025393395,0.014647155
0.024543744,0.014821071
0.024653671,0.013022067
0.024826678,0.014417185
0.024494121,0.015232372
0.024417838,0.015627554
0.024635622,0.015533718
0.024926167,0.015962193
0.024555264,0.014998272
0.02430374,0.01720929
0.024956416,0.015113408
0.025260514,0.022065658
0.025418878,0.016470693
0.024363592,0.015107653
0.025017217,0.017240088
0.024993695,0.016526731
0.024655048,0.014675034
0.025161566,0.01558015
0.025532773,0.017236017
0.026231188,0.016328523
0.024998669,0.016373875
0.023965932,0.015898569
0.024595875,0.016598759
0.025317842,0.014474328
0.025350265,0.013734288
0.024461931,0.015573086
0.02511912,0.014590445
0.024578055,0.016126841
0.024649208,0.014845969
0.024198622,0.01508405
0.024360016,0.014615937
0.024584943,0.013743663
0.023902403,0.016048653
0.024188541,0.016088055
0.02464092,0.013332287
0.024322951,0.012530949
0.024825554,0.017170843
0.024862023,0.013619468
0.023824045,0.014005063
0.024601212,0.016049253
0.026176946,0.014706151
0.025255971,0.013299287
0.024298182,0.013546573
0.023736728,0.013501022
0.024287537,0.017216058
0.02464826,0.01442883
0.02586762,0.014297999
0.02632704,0.016071124
0.025243072,0.014399625
0.024253134,0.013369606
0.024179025,0.016241204
0.024126427,0.013864411
0.025345059,0.013624767
0.024892321,0.014833264
0.024111668,0.012825175
0.024483915,0.016009949
0.024452755,0.014116361
0.023545798,0.013627762
0.024028631,0.01349226
0.023730718,0.013013109
0.023613833,0.013410763
0.023673456,0.013194229
0.023388298,0.01294025
0.023853291,0.013399702
0.024227528,0.014945846
0.023700865,0.013918746
0.023550035,0.01323384
0.024005782,0.015049761
0.024147011,0.014658696
0.023838028,0.013888726
0.023736512,0.015397298
0.023866864,0.015565961
0.024436856,0.013602807
0.024782799,0.016759872
0.024008799,0.016951505
0.024861623,0.0157895
0.024331609,0.016573636
0.024164809,0.015676346
0.025463475,0.014819431
0.023655523,0.016038124
0.023302723,0.015090221
0.023876563,0.015767679
0.023650978,0.013357915
0.024284765,0.013911217
0.024489401,0.015379123
0.024104318,0.015765784
0.023811875,0.014817987
0.023767507,0.013863874
0.023582384,0.014489372
0.023828624,0.012700651
0.024629464,0.014832714
0.025517518,0.019444032
0.026063172,0.021959079
0.025409075,0.016899344
0.023531061,0.016460832
0.023053424,0.013805113
0.02301538,0.014728102
0.026160987,0.017135577
0.026578838,0.018579217
0.024329573,0.016208824
0.024037151,0.01267371
0.023626754,0.012397959
0.023476522,0.01430573
0.02401663,0.014763099
0.023712106,0.015597513
0.02290179,0.01401988
0.023248298,0.014544103
0.023366082,0.014511555
0.023518274,0.013384758
0.023660863,0.016266601
0.024786206,0.012025183
0.024355875,0.015535865
0.02386277,0.015237101
0.024536928,0.014090353
0.022967972,0.014765222
0.022812067,0.011920748
0.023159919,0.014675134
0.024088331,0.022177441
0.025152814,0.014574534
0.023978828,0.015044139
0.022927133,0.016348245
0.023674386,0.016082278
,
0.027029817,0.017837055
